governorate,year,month,NDVI_mean,NDVI_max,NDVI_std,image_count
Gafsa,2015,8,0.12859602518070543,0.13199581283125092,0.0033997876505453134,2
Gafsa,2015,9,0.1325884632043198,0.13615571882056085,0.0035672556162410418,2
Gafsa,2015,10,0.13758847807431146,0.13758847807431146,0.0,1
Gafsa,2015,11,0.13771216480291826,0.14118606747615678,0.003473902673237558,2
Gafsa,2015,12,0.13951527629042415,0.14285275647972157,0.0033374801892978563,2
Gafsa,2016,1,0.1337768355293696,0.13747386004167036,0.003697024512300431,2
Gafsa,2016,2,0.13064005522957875,0.1328425934884315,0.0022025382588535033,2
Gafsa,2016,3,0.12331137622528617,0.1267303900533149,0.003419013828029706,2
Gafsa,2016,4,0.11953412123022256,0.12324209190804365,0.0037079706778206565,2
Gafsa,2016,5,0.12249856733256213,0.12513793290506006,0.0026393655724989058,2
Gafsa,2016,6,0.11726834084916807,0.11976068535563147,0.002492344506462983,2
Gafsa,2016,7,0.11563468039726503,0.1175335161555338,0.0018988357582696434,2
Gafsa,2016,8,0.11870240964086103,0.12135086133210474,0.0026484516912437034,2
Gafsa,2016,9,0.12132460000995632,0.12517209355459152,0.00384749354463618,2
Gafsa,2016,10,0.13561393631048033,0.13895497344887267,0.003341037138392235,2
Gafsa,2016,11,0.1434234114529152,0.1434234114529152,0.0,1
Gafsa,2016,12,0.16080435035575272,0.1756352938323353,0.014830943476582996,2
Gafsa,2017,1,0.17090380380374054,0.1760709743695777,0.005167170565838318,2
Gafsa,2017,2,0.18037207353647552,0.18893036809933408,0.008558294562858441,2
Gafsa,2017,3,0.1966019825168024,0.20395064715315095,0.007348664636348999,2
Gafsa,2017,4,0.1728591582775663,0.18229226866737164,0.009433110389806548,2
Gafsa,2017,5,0.14234515504148132,0.14769871577721114,0.005353560735730635,2
Gafsa,2017,6,0.1320246555118323,0.13456355252000685,0.002538897008174473,2
Gafsa,2017,7,0.12726268350826378,0.12949517565524762,0.002232492146984431,2
Gafsa,2017,8,0.12581693566675153,0.12772459369180456,0.00190765802505218,2
Gafsa,2017,9,0.1327879329050609,0.1406839741470603,0.007896041241999644,2
Gafsa,2017,10,0.14162196440516145,0.14162196440516145,0.0,1
Gafsa,2017,11,0.15596706626315587,0.16227583164530102,0.006308765382146029,2
Gafsa,2017,12,0.17454433003163683,0.18088095535474094,0.006336625323102935,2
Gafsa,2018,1,0.1607872008056689,0.16622600765062356,0.005438806844954285,2
Gafsa,2018,2,0.17705131479490707,0.19097347487195784,0.013922160077051209,2
Gafsa,2018,3,0.1676828147556279,0.17312455433631524,0.005441739580687405,2
Gafsa,2018,4,0.1464753594432532,0.15223840010789746,0.005763040664644042,2
Gafsa,2018,5,0.13545058950267844,0.14096419322736667,0.005513603724688528,2
Gafsa,2018,6,0.12603397776351064,0.12926065097807907,0.0032266732145690975,2
Gafsa,2018,7,0.12239992543730353,0.12461146933824481,0.0022115439009415807,2
Gafsa,2018,8,0.13132185267772584,0.13517417492812814,0.0038523222504021886,2
Gafsa,2018,9,0.1439023987702371,0.157034606026027,0.01313220725579071,2
Gafsa,2018,10,0.16061437092271805,0.16061437092271805,0.0,1
Gafsa,2018,11,0.17187008416968994,0.17705026576655292,0.005180181596862708,2
