governorate,year,month,tws_anomaly_cm,is_interpolated,extraction_weight,tws_weighted_cm,tws_estimated_Mm3
Gafsa,2012,6,-4.144791516280105,False,0.05631221754593033,-0.2334024015472917,-100.2883438968403
Gafsa,2012,7,-4.022239668432226,False,0.05631221754593033,-0.2265012352306262,-97.32305075389546
Gafsa,2012,8,-4.995825348427434,False,0.05631221754593033,-0.2813260038421189,-120.88015733088164
Gafsa,2012,9,-4.647719015434873,False,0.05631221754593033,-0.26172336428952575,-112.45729516792342
Gafsa,2012,10,-4.677525057730121,True,0.05631221754593033,-0.26340180862743895,-113.17848913103796
Gafsa,2012,11,-4.707331100025369,False,0.05631221754593033,-0.26508025296535215,-113.89968309415251
Gafsa,2012,12,-4.940031335022034,False,0.05631221754593033,-0.27818411922147346,-119.53015234708272
Gafsa,2013,1,-4.606072217781545,False,0.05631221754593033,-0.25937814075998017,-111.44959952174827
Gafsa,2013,2,-5.324101509247239,False,0.05631221754593033,-0.2998119624253465,-128.8232040149229
Gafsa,2013,3,-5.474476963018463,True,0.05631221754593033,-0.3082799376916797,-132.46172362736095
Gafsa,2013,4,-5.624852416789688,False,0.05631221754593033,-0.3167479129580129,-136.100243239799
Gafsa,2013,5,-5.287929024510288,False,0.05631221754593033,-0.2977750095956625,-127.94796612306428
Gafsa,2013,6,-5.2596311421511714,False,0.05631221754593033,-0.29618149308816677,-127.26326395012352
Gafsa,2013,7,-6.160564716404744,False,0.05631221754593033,-0.3469150605159666,-149.0624632025005
Gafsa,2013,8,-5.938201011419911,True,0.05631221754593033,-0.33439326718654155,-143.68209904471317
Gafsa,2013,9,-5.715837306435078,True,0.05631221754593033,-0.32187147385711656,-138.30173488692583
Gafsa,2013,10,-5.493473601450244,False,0.05631221754593033,-0.3093496805276915,-132.9213707291385
Gafsa,2013,11,-5.2392181425873465,False,0.05631221754593033,-0.2950319918159637,-126.7693462434833
Gafsa,2013,12,-6.228400727587445,False,0.05631221754593033,-0.350735056735135,-150.7038391779528
Gafsa,2014,1,-5.437325517165577,False,0.05631221754593033,-0.3061878573906662,-131.5627985636214
Gafsa,2014,2,-5.109971085010153,True,0.05631221754593033,-0.28775380339250545,-123.64205424169172
Gafsa,2014,3,-4.782616652854729,False,0.05631221754593033,-0.2693197493943447,-115.72130991976202
Gafsa,2014,4,-5.740751601863092,False,0.05631221754593033,-0.3232744530812625,-138.90456699995687
Gafsa,2014,5,-6.358665636163705,False,0.05631221754593033,-0.35807056260548203,-153.85575934032352
Gafsa,2014,6,-5.9811639664441625,False,0.05631221754593033,-0.33681260645628325,-144.72164074213578
Gafsa,2014,7,-6.1761908878119565,True,0.05631221754593033,-0.3477950048796595,-149.44055769669208
Gafsa,2014,8,-6.3712178091797504,False,0.05631221754593033,-0.35877740330303576,-154.15947465124842
Gafsa,2014,9,-6.588643584683186,False,0.05631221754593033,-0.3710211308732778,-159.42035951363002
Gafsa,2014,10,-6.62168079964779,False,0.05631221754593033,-0.3728815297094763,-160.21973568556777
Gafsa,2014,11,-6.3720055050305815,False,0.05631221754593033,-0.35882176020314777,-154.17853392408855
Gafsa,2014,12,-7.050000843858149,True,0.05631221754593033,-0.39700118121833256,-170.58346754589311
Gafsa,2015,1,-7.727996182685717,False,0.05631221754593033,-0.4351806022335173,-186.9884011676977
Gafsa,2015,2,-7.318685829477253,False,0.05631221754593033,-0.4121314285798407,-177.08463223218595
Gafsa,2015,3,-6.977907494784545,False,0.05631221754593033,-0.39294144486168503,-168.83908002816884
Gafsa,2015,4,-8.084788434986958,False,0.05631221754593033,-0.4552723651638072,-195.6214298635847
Gafsa,2015,5,-8.08846732891343,True,0.05631221754593033,-0.4554795318389231,-195.71044524054847
Gafsa,2015,6,-8.0921462228399,True,0.05631221754593033,-0.4556866985140389,-195.79946061751224
Gafsa,2015,7,-8.095825116766372,False,0.05631221754593033,-0.4558938651891548,-195.88847599447604
Gafsa,2015,8,-8.190891564234564,False,0.05631221754593033,-0.46124726766030233,-198.18872596827873
