governorate,year,month,NDVI_mean,NDVI_max,NDVI_std,LST_Day_C_mean,LST_Day_C_max,LST_Day_C_std,LST_Night_C_mean,LST_Night_C_max,LST_Night_C_std,precip_total_mm,precip_max_daily_mm,rain_days,tws_anomaly_cm,tws_weighted_cm,tws_estimated_Mm3,temp_2m_K_mean,temp_2m_K_max,precip_m_mean,precip_m_max,dewpoint_2m_K_mean,dewpoint_2m_K_max,solar_rad_Jm2_mean,solar_rad_Jm2_max,wind_u_ms_mean,wind_u_ms_max,wind_v_ms_mean,wind_v_ms_max,S2_NDVI_mean,S2_NDWI_mean,S2_NDVI_std,S2_NDWI_std,elevation_mean_m,elevation_std_m,elevation_min_m,elevation_max_m,clay_pct,sand_pct,soc_g_kg,LST_mean_C,days,GDD_18,heat_stress_flag,DTR,temp_2m_C,dewpoint_2m_C,VPD_kPa,wind_speed_ms,wind_speed_max_ms,sirocco_risk,precip_era5_mm,solar_MJ_m2,ET0_proxy,water_deficit_proxy
Gafsa,2004,11,0.1382740088266917,0.1382740088266917,0.0,20.651754140091075,21.637516609080176,0.8216480562038647,7.889932877263492,8.655783546512472,0.7085896772403085,27.327769049730755,11.910361651507555,3.4109963515684,1.3867306652437132,0.0780898788988166,33.55365916524355,286.15771387429805,286.15771387429805,0.0441708002704372,0.0441708002704372,281.02568431743583,281.02568431743583,360580564.4042882,360580564.4042882,0.8916237863542007,0.8916237863542007,-0.6210965092913969,-0.6210965092913969,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,14.270843508677284,30,0.0,0,12.761821262827583,13.007713874298076,7.875684317435855,0.4348071840197578,1.0866249814202504,1.0866249814202504,0,44.1708002704372,360.58056440428817,91.27376203116545,-47.10296176072825
Gafsa,2004,12,0.1520514582591434,0.1573493131509885,0.0052978548918447,16.30303802250791,18.94308147522245,2.926829910945769,6.02949038470949,9.20304224737282,2.7409321486525333,14.897539298339218,4.535699843931761,4.971854956229457,1.451097718901682,0.0817145304271947,35.11109943395705,283.0632308770279,283.0632308770279,0.0167726751602615,0.0167726751602615,277.93517898960675,277.93517898960675,301723697.4158364,301723697.4158364,0.6710038353696078,0.6710038353696078,-0.4301739199376686,-0.4301739199376686,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,11.1662642036087,31,0.0,0,10.27354763779842,9.9132308770279,4.785178989606777,0.3615245412635668,0.7970544200211573,0.7970544200211573,0,16.7726751602615,301.7236974158364,61.64312347985977,-44.87044831959827
Gafsa,2005,1,0.1536163994535327,0.1570788640176378,0.003462464564105,16.28958341895814,17.57169137553179,1.1851407826884168,3.4515940568531507,5.1072346408290406,1.578953423243899,1.091858344092874,0.6872042530670647,0.2952464020933274,1.331874276467533,0.0750007940002683,32.22634116603528,280.5182572709135,280.5182572709135,0.0008540796501846,0.0008540796501846,273.38355138571364,273.38355138571364,398253300.4377953,398253300.4377953,1.627635079841831,1.627635079841831,-1.0822458185316195,-1.0822458185316195,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,9.870588737905646,31,0.0,0,12.837989362104992,7.368257270913546,0.23355138571366751,0.4062159388825768,1.9545976478193405,1.9545976478193405,0,0.8540796501846001,398.2533004377953,82.6016780420543,-81.7475983918697
Gafsa,2005,2,0.1452034038456064,0.1477684072854876,0.0025650034398824,18.49058934171101,20.458489425711942,1.545038463367323,4.1946174072093285,5.33642613442729,0.834713710363031,3.2465077445058235,2.471559160164995,1.075553380915405,1.4295065626595522,0.0804986845398198,34.58867477306977,281.02534833525203,281.02534833525203,0.0197087517750123,0.0197087517750123,272.96686714905394,272.96686714905394,428570908.5155642,428570908.5155642,0.7211075630224664,0.7211075630224664,-0.7959811183313881,-0.7959811183313881,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,11.34260337446017,28,0.0,0,14.295971934501683,7.875348335252056,-0.1831328509460377,0.46098814527931387,1.0740493741855108,1.0740493741855108,0,19.708751775012303,428.5709085155642,95.69157693206385,-75.98282515705155
Gafsa,2005,3,0.1440418109949442,0.1483266585147617,0.004284847519817,28.88853814993468,33.56046006779377,4.011559897701347,10.178833635200595,13.612313617722531,3.149258918710189,9.529140460782878,4.184978435236644,3.8229393807239407,1.5418246273647946,0.0868235638338392,37.30634890812407,287.55502781912406,287.55502781912406,0.0072382334648243,0.0072382334648243,275.452844229273,275.452844229273,581465254.7324506,581465254.7324506,-0.829888568058671,-0.829888568058671,-0.7037437704857477,-0.7037437704857477,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,19.533685892567636,31,47.54426266959672,0,18.709704514734085,14.405027819124086,2.3028442292730347,0.9200279396113312,1.0881040069276318,1.0881040069276318,0,7.2382334648243,581.4652547324506,186.2982381420457,-179.0600046772214
Gafsa,2005,4,0.1331482705496277,0.1378058970264694,0.0046576264768413,34.07513573389059,37.9347231351988,4.243692412040979,12.827276515069324,15.552423081292204,2.685176545057661,11.753758999452248,6.554629811843662,3.2200865837703287,0.5934289336703353,0.0334172992108933,14.35874512493667,291.1625839417748,291.1625839417748,0.0065386291497413,0.0065386291497413,276.91459719494816,276.91459719494816,708183620.1820815,708183620.1820815,-0.9492235582267272,-0.9492235582267272,-0.8724583920491962,-0.8724583920491962,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,23.451206124479956,30,163.5361837343987,0,21.24785921882127,18.012583941774835,3.7645971949481805,1.2657383359316632,1.289266849550425,1.289266849550425,0,6.5386291497413,708.1836201820814,268.88523873848345,-262.3466095887421
Gafsa,2005,5,0.121924245236178,0.1243572453029754,0.002433000066798,41.89742205592232,44.20621513369609,1.6512681663888809,18.68572684695311,20.62167933913417,1.4936347023000998,7.797019895498888,3.876736112822359,3.135342984480869,0.9472856465297204,0.0533437554055188,22.92074482264336,296.8216141280123,296.8216141280123,0.0003590774417509,0.0003590774417509,279.008651784391,279.008651784391,837635347.6526594,837635347.6526594,-1.3879962885614217,-1.3879962885614217,-0.1489385100519878,-0.1489385100519878,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,30.291574451437715,31,381.03880799456914,0,23.21169520896921,23.671614128012322,5.858651784391043,1.9996085334387517,1.3959643178952632,1.3959643178952632,0,0.3590774417509,837.6353476526594,384.93482250666375,-384.57574506491284
Gafsa,2005,6,0.1189231776387641,0.12190416266198,0.0029809850232155,44.62685892567599,49.17899013815267,3.3314916922640854,22.560909088394933,26.31260472070143,2.5556360085994068,8.64589870024703,2.6608240773223293,4.832980545243743,0.578429073670038,0.0325726238313981,13.995805007875155,299.87565447055766,299.87565447055766,0.0080729857739573,0.0080729857739573,283.11652493491465,283.11652493491465,793753831.7428387,793753831.7428387,-1.6747482908883384,-1.6747482908883384,-0.3394202334433976,-0.3394202334433976,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,33.59388400703546,30,467.8165202110639,1,22.065949837281057,26.725654470557686,9.966524934914673,2.2831455380924988,1.7087972181344928,1.7087972181344928,0,8.072985773957301,793.7538317428388,381.8434065520558,-373.77042077809847
Gafsa,2005,7,0.1139596872791572,0.1155834649508527,0.0016237776716952,44.87824383682388,47.18976056545972,2.059786994657208,25.670488961104343,27.26128243158212,1.1611534957379603,1.044199963705481,0.937468628294552,0.5890993798729963,0.4980170331301913,0.0280444435112061,12.050136487895047,303.6140752614343,303.6140752614343,0.0017102432677178,0.0017102432677178,284.441883511359,284.441883511359,855075006.3281739,855075006.3281739,-2.088723838080874,-2.088723838080874,0.1099471271557275,0.1099471271557275,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,35.27436639896411,31,535.5053583678874,1,19.207754875719534,30.464075261434346,11.291883511359003,3.0189222941742124,2.0916155580166,2.0916155580166,0,1.7102432677177999,855.0750063281739,416.00096704312614,-414.29072377540837
Gafsa,2005,8,0.1156226645495537,0.1182212877030902,0.0025986231535361,44.09606796331299,48.380333423957225,2.8945110492468764,24.776219826572017,26.29422892385936,1.0398200814025045,3.086430703363816,2.8360747058042124,0.8037930924446615,0.739793867255349,0.0416594331920283,17.90022525395073,302.2528183366885,302.2528183366885,0.0035390032347608,0.0035390032347608,285.75442739365405,285.75442739365405,762290330.0445378,762290330.0445378,-1.654557271768322,-1.654557271768322,-0.4283876317602128,-0.4283876317602128,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,34.436143894942504,31,509.5204607432176,1,19.319848136740973,29.10281833668853,12.604427393654078,2.570088002056308,1.7091154813547726,1.7091154813547726,0,3.5390032347608,762.2903300445378,361.4506753576613,-357.9116721229005
Gafsa,2005,9,0.1219339883363098,0.1274265445753037,0.0054925562389936,36.34816310063378,40.04123979150518,3.281027964475443,20.606279019354705,23.38819733990944,2.06314479737104,21.41131808674144,7.332102132176036,3.809866720559923,1.1396929106932896,0.064178635122515,27.57627593944228,298.4972572548326,298.4972572548326,0.0160068128644181,0.0160068128644181,286.78515004946496,286.78515004946496,618659112.2331344,618659112.2331344,-1.712338939609277,-1.712338939609277,-0.400483509347128,-0.400483509347128,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,28.477221059994243,30,314.3166317998273,0,15.741884081279078,25.34725725483264,13.635150049464983,1.6727493614681481,1.7585481754450782,1.7585481754450782,0,16.006812864418098,618.6591122331344,243.59075369854898,-227.58394083413089
Gafsa,2005,10,0.1236069306930693,0.1236069306930693,0.0,32.88204589119466,34.19075801650028,1.1955134987026632,17.45369910395709,18.77986131125687,1.0262866189294502,12.0729436718488,7.181486991187433,2.30815950985502,1.272484264150728,0.0716564107066288,30.789326552424296,293.61871953663103,293.61871953663103,0.0195078139156952,0.0195078139156952,286.76780075786127,286.76780075786127,492448379.10665786,492448379.10665786,-1.309487532466774,-1.309487532466774,-0.6168667844195367,-0.6168667844195367,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,25.16787249757587,31,222.204047424852,0,15.428346787237569,20.468719536631056,13.61780075786129,0.8476092582195971,1.4475089731694308,1.4475089731694308,0,19.5078139156952,492.44837910665785,170.25198158359373,-150.74416766789852
Gafsa,2005,11,0.1272328044381071,0.1306389030072268,0.0034060985691195,23.81449659862221,29.38940118389821,4.97300338631836,10.297483276044478,15.959300523193956,4.262538567870989,20.15244491544519,9.738195323536305,3.542584536181165,0.6899009273469628,0.0388498511059012,16.69300402318365,288.03973375659666,288.03973375659666,0.017146671562027,0.017146671562027,279.69913497308767,279.69913497308767,364225515.7637288,364225515.7637288,0.401057673034466,0.401057673034466,0.1600365714321483,0.1600365714321483,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,17.055989937333344,30,0.0,0,13.517013322577732,14.889733756596684,6.549134973087689,0.722016261222832,0.43180894073140463,0.43180894073140463,0,17.146671562027,364.2255157637288,100.68156493717244,-83.53489337514544
Gafsa,2005,12,0.1451658240975578,0.1505659817109728,0.005400157613415,14.5201604725382,16.195171294234033,1.1947858948300054,4.169646621746089,5.720892620782001,1.1723029237252596,23.93460637047133,10.016767520683803,4.464808058459999,0.7132168559245664,0.0401628227482486,17.257161678467476,281.05613222262497,281.05613222262497,0.0314799356834497,0.0314799356834497,277.26366833015163,277.26366833015163,294482370.5670654,294482370.5670654,1.164066982690336,1.164066982690336,-0.6299445495045062,-0.6299445495045062,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,9.344903547142144,31,0.0,0,10.350513850792112,7.90613222262499,4.113668330151654,0.2461392080896887,1.3235868221012999,1.3235868221012999,0,31.4799356834497,294.4823705670654,56.01506303166438,-24.535127348214683
Gafsa,2006,1,0.1529768576322638,0.1672907518855536,0.0143138942532902,13.040246794371338,14.94191541250299,1.626573670991072,3.123872102886478,4.825924132828407,1.2189555336306912,22.473586809707047,9.86973244949149,3.4423537170391327,0.5043759220985576,0.0284025266501431,12.203997651033523,280.09346403824384,280.09346403824384,0.0356216578312945,0.0356216578312945,275.1991981294275,275.1991981294275,354362449.42783266,354362449.42783266,0.2572660894343675,0.2572660894343675,-0.9707356862110044,-0.9707356862110044,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,8.082059448628907,31,0.0,0,9.91637469148486,6.94346403824386,2.0491981294275092,0.28984595228246357,1.004247784790388,1.004247784790388,0,35.6216578312945,354.36244942783264,63.505668943533664,-27.884011112239165
Gafsa,2006,2,0.1718152240858994,0.1832138223710201,0.0113985982851218,18.757538014211324,22.73084692161365,2.5159936522561783,5.874049694707798,7.214902919581636,0.9645403615810788,8.983040572217027,4.462472959712709,3.013519406890534,1.3475168872505967,0.0758816641016704,32.60483343120577,282.3094995310719,282.3094995310719,0.0264437845360351,0.0264437845360351,276.4661193046624,276.4661193046624,417726078.584991,417726078.584991,1.113907309593874,1.113907309593874,-0.4441683787563051,-0.4441683787563051,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,12.31579385445956,28,0.0,0,12.883488319503526,9.159499531071901,3.316119304662436,0.3855533076045716,1.1991976663810129,1.1991976663810129,0,26.4437845360351,417.726078584991,92.97110332110495,-66.52731878506985
Gafsa,2006,3,0.1903744055725668,0.1978288564230921,0.0074544508505252,29.202851456216933,35.33840464760663,4.541334584320638,12.113372829225746,15.285764906902031,2.831390267958201,1.8962244963661907,1.6533486759078198,0.5975450203695232,2.4570396514248167,0.1383613513700111,59.451105456666376,287.9681140492986,287.9681140492986,0.0010899899736485,0.0010899899736485,275.55480319482245,275.55480319482245,660170152.7997171,660170152.7997171,1.2294694151212648,1.2294694151212648,-0.2760139037936666,-0.2760139037936666,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,20.65811214272134,31,82.40147642436153,0,17.089478626991188,14.818114049298629,2.4048031948224775,0.9591316295424476,1.2600709177685376,1.2600709177685376,0,1.0899899736485,660.170152799717,204.74201585052714,-203.65202587687864
Gafsa,2006,4,0.1684061703237488,0.1799514674066353,0.011545297082886,34.077395462248425,36.32093382278779,2.2869207583131432,14.455859924525402,15.392194402500731,0.8029118676941481,21.08939773036417,5.540028214846464,5.958792932892254,1.1961342686716645,0.067356973151581,28.94194422377134,293.1092489993821,293.1092489993821,0.0092002188601068,0.0092002188601068,277.9510742890983,277.9510742890983,728701847.0318174,728701847.0318174,-1.0449723735098242,-1.0449723735098242,-0.450805808214553,-0.450805808214553,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,24.266627693386916,30,187.99883080160748,0,19.621535537723023,19.959248999382112,4.801074289098324,1.4721171895399041,1.138065524527798,1.138065524527798,0,9.2002188601068,728.7018470318175,280.3286915549717,-271.1284726948649
Gafsa,2006,5,0.1392599064785943,0.1439535932412374,0.004693686762643,40.279523483739446,45.73927890958479,5.1122892886219695,18.24610702948593,23.16639630509388,3.111354173716796,19.028688759716747,5.417359570663235,7.0200078712518446,0.1563258857633513,0.008803057287166,3.782497655149527,296.80544886353374,296.80544886353374,0.0227103532679695,0.0227103532679695,280.9888756112109,280.9888756112109,783808553.658175,783808553.658175,-1.923839062474024,-1.923839062474024,-0.4930789255343232,-0.4930789255343232,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,29.26281525661269,31,349.1472729549934,1,22.033416454253516,23.655448863533763,7.838875611210938,1.861708727282475,1.9860220454735678,1.9860220454735678,0,22.7103532679695,783.808553658175,350.80064084464266,-328.0902875766732
Gafsa,2006,6,0.1296588439867576,0.1332551332534315,0.0035962892666732,43.7564538258003,47.7111446958801,3.6008213620889933,23.105135923222427,27.28655199115386,3.471899308196457,5.739195092250073,2.478724863426674,3.572293193494516,0.3336101931471322,0.0187863297720411,8.07211017645064,299.81322392658984,299.81322392658984,0.0042506271929413,0.0042506271929413,280.1684287925058,280.1684287925058,841882809.1056571,841882809.1056571,-1.9640801391859963,-1.9640801391859963,-0.2559641541453408,-0.2559641541453408,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,33.43079487451136,30,462.9238462353409,1,20.651317902577873,26.663223926589865,7.0184287925058015,2.492373459716653,1.9806888805040086,1.9806888805040086,0,4.2506271929413,841.8828091056571,391.2499660022217,-386.9993388092804
Gafsa,2006,7,0.1266073339911022,0.1299116559896289,0.0033043219985269,46.86129077494556,48.92650536872701,1.7749868267151518,26.28476908964589,27.74684292394687,1.139215381431983,3.285468481975625,1.936690982597249,1.812004722751109,0.0741235120261444,0.0041740593344846,1.7935098148413542,302.66209433270313,302.66209433270313,0.0044464726715995,0.0044464726715995,284.9545109450859,284.9545109450859,839790020.2424766,839790020.2424766,-1.6725825918161232,-1.6725825918161232,-0.2199166412411775,-0.2199166412411775,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,36.573029932295725,31,575.7639279011674,1,20.576521685299667,29.512094332703157,11.804510945085894,2.741170909898636,1.6869783210050866,1.6869783210050866,0,4.4464726715994995,839.7900202424765,414.5306998010086,-410.0842271294091
Gafsa,2006,8,0.1236829244191659,0.125573932881234,0.0018910084620684,43.956102034529806,46.2688199139625,1.569019155077452,25.157329249297195,26.747290963852024,1.1839565614200391,5.03893587910907,4.518047156817336,1.3492708455213638,0.5635411981238556,0.0317342545448447,13.635574492828908,302.10710477786705,302.10710477786705,0.0117361715280468,0.0117361715280468,287.12301843822235,287.12301843822235,771173762.2158642,771173762.2158642,-1.7104798214176362,-1.7104798214176362,-0.4527947647784155,-0.4527947647784155,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,34.5567156419135,31,513.2581848993185,1,18.79877278523261,28.957104777867073,13.973018438222368,2.3999507394057105,1.7693965972861057,1.7693965972861057,0,11.736171528046802,771.1737622158641,359.5774448901786,-347.8412733621318
Gafsa,2006,9,0.129438070904551,0.1321368537562795,0.0026987828517285,37.98775806670529,40.119786412443176,1.5706792283432425,19.882514343480143,21.556648567396444,1.2008342548363096,20.92138461992319,9.851201134944908,3.280929233191156,0.080453470402197,0.0045305133276135,1.9466709666090056,297.112838385375,297.112838385375,0.0159293210705084,0.0159293210705084,285.8316006631289,285.8316006631289,639595173.5446498,639595173.5446498,-0.8173486423072541,-0.8173486423072541,-0.3741815221136109,-0.3741815221136109,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,28.935136205092718,30,328.05408615278157,0,18.105243723225147,23.96283838537505,12.681600663128904,1.51040872766925,0.8989274801521924,0.8989274801521924,0,15.9293210705084,639.5951735446498,261.41181300986494,-245.48249193935655
Gafsa,2006,10,0.1415678404813545,0.1415678404813545,0.0,33.20629015163989,34.54201520951372,1.1389907781879676,16.94750991651954,17.927032315323853,0.7945642713886835,17.67798578128746,10.94514583046338,2.357376107559593,-0.0651784842864282,-0.0036703449864513,-1.5770738337784145,294.86219811379937,294.86219811379937,0.0120167676561122,0.0120167676561122,282.8566006266612,282.8566006266612,527282249.2130325,527282249.2130325,0.4111010579473727,0.4111010579473727,-0.3121139456423958,-0.3121139456423958,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,25.076900034079713,31,219.38390105647113,0,16.25878023512035,21.71219811379939,9.706600626661213,1.3938776201958416,0.5161581103788969,0.5161581103788969,0,12.0167676561122,527.2822492130325,193.2173664367849,-181.20059878067272
Gafsa,2006,11,0.145458522122678,0.1505308975051167,0.0050723753824396,25.00802623287988,26.422564339842584,1.0894287333327983,11.061929099703889,12.531883864292109,1.0329234284823254,18.94470661803329,11.055099562264278,2.583429951176964,0.4190148112113021,0.0235956532038977,10.138580268650797,287.8547778635149,287.8547778635149,0.0170697086737156,0.0170697086737156,280.6968127143524,280.6968127143524,352497438.84739226,352497438.84739226,0.3712407051750994,0.3712407051750994,-0.562097448685918,-0.562097448685918,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,18.034977666291887,30,1.049329988756611,0,13.946097133175993,14.704777863514948,7.546812714352427,0.6330985356425851,0.6736269019257791,0.6736269019257791,0,17.0697086737156,352.4974388473923,98.41410497969301,-81.34439630597741
Gafsa,2006,12,0.1530547215524696,0.1612094829284398,0.00815476137597,17.528381623581996,19.35220657930169,1.4308983999458846,6.515513261523393,8.21251658142478,1.2285360039705873,20.191701296457733,7.819507928072263,4.004095178326401,0.0782002638850794,0.0044036302720457,1.8921518552926184,283.38105557512483,283.38105557512483,0.0181355391736548,0.0181355391736548,279.2249755123857,279.2249755123857,311575127.5987453,311575127.5987453,-0.0673161643655647,-0.0673161643655647,-0.8181707753358619,-0.8181707753358619,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,12.021947442552694,31,0.0,0,11.012868362058605,10.231055575124856,6.07497551238572,0.3071308452683498,0.8209353711459734,0.8209353711459734,0,18.135539173654802,311.57512759874527,66.66230005102074,-48.52676087736593
Gafsa,2007,1,0.1553702454421036,0.1591833419064479,0.0038130964643453,19.249340995527973,20.92619989354869,1.428656991792839,6.680227225120325,8.366455810593367,1.180871964107144,6.899215609567181,5.254054913386353,1.9880973907863804,0.4926366326438514,0.0277414612285351,11.919951060676974,283.3391933299058,283.3391933299058,0.0024682040330075,0.0024682040330075,276.42565636707127,276.42565636707127,381132533.7667622,381132533.7667622,0.7486056460709805,0.7486056460709805,-0.4725621031950903,-0.4725621031950903,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,12.96478411032415,31,0.0,0,12.569113770407647,10.189193329905834,3.275656367071292,0.4708979995552699,0.8852826411409619,0.8852826411409619,0,2.4682040330075,381.1325337667622,86.98544081568221,-84.51723678267471
Gafsa,2007,2,0.1535691036223657,0.1582197974702719,0.0046506938479073,23.608761261519945,28.88152606971416,3.5306144690567347,8.473833392685691,11.15229590137054,2.099791156854782,12.884986238353356,7.543744441678351,4.689202557093168,0.788307772034991,0.044391358751982,19.07407902855165,285.15368935129635,285.15368935129635,0.0103735599487081,0.0103735599487081,276.2182598909762,276.2182598909762,432452195.6112242,432452195.6112242,1.1129664409163726,1.1129664409163726,-0.816284020752543,-0.816284020752543,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,16.041297327102818,28,0.0,0,15.134927868834254,12.003689351296373,3.0682598909762078,0.6414599358085027,1.380222410027455,1.380222410027455,0,10.373559948708099,432.45219561122417,115.32571297385275,-104.95215302514464
Gafsa,2007,3,0.1564702775859638,0.1634337384608643,0.0069634608749002,25.885520234890624,29.19838910963417,2.1685307790743327,9.417659965880526,11.071532387865606,1.2044907778211262,20.893629665435004,11.768550773061174,3.478487017752862,0.1509988737683593,0.0085030814288343,3.653604028341533,286.14484196151767,286.14484196151767,0.024967030673042,0.024967030673042,275.916030646548,275.916030646548,600261867.957734,600261867.957734,0.4486857887556022,0.4486857887556022,-1.037533833950648,-1.037533833950648,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,17.651590100385576,31,0.0,0,16.467860269010096,12.994841961517693,2.7660306465480176,0.7519902443341294,1.1303961224383103,1.1303961224383103,0,24.967030673041997,600.261867957734,172.53021268910322,-147.56318201606123
Gafsa,2007,4,0.1500563253418287,0.1555204493673553,0.005464124025526,29.963304987453625,32.32596524974134,2.546385575582494,13.08376766760084,14.305394854684618,1.0595613587638286,47.998385578623775,23.172000787535417,7.75688468616042,-0.2066717620290008,-0.0116381452239778,-5.000678239838797,289.46015288028497,289.46015288028497,0.0666951301236174,0.0666951301236174,281.5138684605636,281.5138684605636,659993982.7935468,659993982.7935468,-3.1911143790567813,-3.1911143790567813,-1.4687601097631022,-1.4687601097631022,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,21.523536327527232,30,105.70608982581696,0,16.879537319852787,16.31015288028499,8.363868460563594,0.7549759227225015,3.5129001181722015,3.5129001181722015,0,66.6951301236174,659.9939827935468,212.73147290140608,-146.03634277778866
Gafsa,2007,5,0.1527810524806513,0.1566986631046759,0.0039176106240249,37.99511859191621,41.402225465681866,4.006635171956047,18.46095686595869,20.20286985756708,2.106902484603776,8.212113548547876,3.514401515777166,3.058151532234904,0.2689525126233359,0.0151453124003698,6.507637832190924,295.32173846231325,295.32173846231325,0.0033219915524173,0.0033219915524173,281.0739712771783,281.0739712771783,820128120.8129892,820128120.8129892,-0.7912467163177808,-0.7912467163177808,-0.7420651418364961,-0.7420651418364961,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,28.22803772893745,31,317.069169597061,0,19.53416172595752,22.17173846231327,7.923971277178339,1.6045074678159568,1.0847728060808355,1.0847728060808355,0,3.3219915524173,820.1281208129892,333.2421793455742,-329.9201877931569
Gafsa,2007,6,0.1383139526057804,0.1430699940562578,0.0047560414504773,43.32191350003881,47.6757907028296,3.6154938088020536,23.38135558173577,26.0002887501591,2.465172277665008,6.837244566998396,4.607870141576802,2.1185474349292126,0.3775301440135655,0.0212595595998383,9.134807568858529,300.9029770821924,300.9029770821924,0.0128158311073242,0.0128158311073242,282.0787503163654,282.0787503163654,835945280.0591543,835945280.0591543,-2.073879821895656,-2.073879821895656,-0.4979738379036988,-0.4979738379036988,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,33.35163454088729,30,460.5490362266187,1,19.94055791830304,27.752977082192444,8.928750316365438,2.5833561898638484,2.1328280425065906,2.1328280425065906,0,12.8158311073242,835.9452800591542,391.1029609445233,-378.28712983719913
Gafsa,2007,7,0.1324947933964468,0.1343923214675471,0.0018975280711002,47.19245024083426,49.32245222988195,1.7271899326941518,25.74663056598312,27.232967710204,1.3023276851139998,0.4878140682293524,0.3958349213617986,0.34854754129748,-0.3191012355141255,-0.0179692981934465,-7.72104804776013,301.8042954898091,301.8042954898091,0.0001269342422042,0.0001269342422042,282.94046939077003,282.94046939077003,882330867.4608573,882330867.4608573,-1.635870496493539,-1.635870496493539,0.1089105387759591,0.1089105387759591,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,36.46954040340869,31,572.5557525056695,1,21.44581967485114,28.6542954898091,9.790469390770056,2.7155169432624353,1.6394919294569545,1.6394919294569545,0,0.1269342422042,882.3308674608572,436.5726369235873,-436.4457026813831
Gafsa,2007,8,0.1323653815078554,0.1354236752410581,0.0030582937332021,44.85155682656071,46.04394981473115,0.950975549607933,25.626863858939803,26.77468726001145,0.9632168518448094,2.088014575623385,1.849813401788459,0.6724495548487973,-0.3080016047816476,-0.0173442533729598,-7.452478789293367,302.9754430446652,302.9754430446652,0.0024184396988246,0.0024184396988246,285.51698694638617,285.51698694638617,772261653.0052052,772261653.0052052,-1.3551934706972883,-1.3551934706972883,0.211638438778325,0.211638438778325,,,,,361.5536994581168,188.02506547644188,8,1153,198.304466225712,497.3103873369272,91.44216705240756,35.239210342750255,31,534.4155206252578,1,19.224692967620907,29.825443044665235,12.366986946386191,2.7638998408420927,1.3716195433825988,1.3716195433825988,0,2.4184396988245997,772.2616530052052,370.9035938141712,-368.4851541153466
